SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
05177,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,785.0,269.5,423.5,371.8,477.8,266.0,463.8,1026.0,847.5,702.0
05181,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,1.59,,,,,0.0,0.0,0.0
05184,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,167.1,,,8.31,199.6,0.0,0.0,75.0
05215,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,1455.0,906.0,3098.0,2362.0,1096.0,2558.0,1917.0,1267.7,974.5,2272.0
05216,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,35.0,25.0,107.1,10.14,16.0,3.248,117.44,3.96,30.11,44.0
05241,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,184.6,45.56,32.97,102.56,80.6,44.56,98.9,76.0
05270,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,20.31,22.89,111.56,67.56,64.0,44.75,106.6,58.5288,53.75,50.0
05276,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,301.2,516.0,1505.0,894.0,1155.0,1122.0,898.0,936.6,1008.5,1034.0
05315,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,229.5,67.56,180.8,374.5,81.9,307.0,208.9,86.8,130.8,201.0
05337,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,122.7,,,,,0.0,0.0,8.0
05376,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,33.44,73.25,104.1,117.25,83.6,112.06,337.0,80.4,79.94,71.0
05415,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,15.57,30.58,62.8,54.3,45.7,56.9,19.6,38.8,56.9,34.0
05515,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,580.5,299.5,904.0,920.5,360.5,877.5,724.0,414.3,456.8,858.0
05516,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,5.0,3.572,40.3,3.643,0.871,0.554,47.7,4.4352,4.188,8.0
05576,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,53.6,105.06,165.2,196.2,124.3,150.2,144.9,161.88,150.0,128.0
05615,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,708.5,1037.0,729.0,930.0,380.2,834.0,,1557.0,1764.0,865.0
05677,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,272.0,218.6,67.6,357.0,194.4,,,458.16,422.5,265.0
05715,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,413.0,214.2,260.8,173.5,33.1,199.2,317.0,256.7,474.8,414.0
05915,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,10.6,13.1,,,28.5,116.0,23.0
06015,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,393.2,542.0,766.5,312.5,308.5,525.5,517.0,829.1,1383.0,747.0
06071,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,58.97,,,,,0.0,0.0,1.0
06077,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,691.5,228.6,146.1,332.5,153.1,107.9,,860.28,1351.0,488.0
06115,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,1999.0,4332.0,4324.0,4524.0,6268.0,12280.0,9780.0,2844.1,4444.0,5002.0
06141,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,146.6,86.25,130.5,258.2,297.0,99.52,216.5,121.0
06171,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,1401.0,1390.0,1215.0,1464.0,1645.0,893.0,1211.0,699.84,741.0,1265.0
06177,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,1272.0,403.8,1314.0,701.5,650.5,1684.0,911.5,1472.76,2248.0,1428.0
06184,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,499.8,210.2,166.2,1447.0,567.5,275.22,408.5,552.0
06190,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,143.6,142.0,372.2,781.0,654.0,620.0,791.0,813.42,555.0,509.0
06215,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,170.8,233.8,518.0,352.5,241.8,489.2,691.5,366.6,365.2,416.0
06271,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,99.6,71.8,305.8,136.4,157.5,182.6,186.5,130.92,166.1,219.0
06315,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,385.0,275.0,207.5,232.2,122.3,206.0,23.0,142.9,101.0,340.0
06415,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,191.8,,,,,0.0,0.0,74.0
06515,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,3186.0,6024.0,4772.0,6652.0,7250.0,5496.0,11576.0,3350.5,3516.0,4745.0
06541,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,72.7,86.06,79.1,128.8,119.6,83.48,128.1,97.0
06571,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,1058.0,719.5,1148.0,1162.0,1483.0,1952.0,1061.0,1307.76,1494.0,1555.0
06577,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,771.5,520.5,1278.0,1955.0,585.0,108.0,295.8,925.0,515.0
06615,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,296.0,546.5,315.0,357.8,782.5,504.2,684.5,207.9,234.8,408.0
06871,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,345.5,,,1702.0,250.5,0.0,0.0,378.0
06892,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,2312.0,,,3716.0,7028.0,0.0,0.0,1810.0
11074,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,,,,,235.224,160.0,16.0
11076,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,705.0,688.5,1866.0,900.5,794.5,1157.0,1733.0,2709.96,3038.0,1399.0
11216,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,1.866,1.866,8.32,8.4,1.108,1.108,,1.9008,1.426,0.0
11238,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,4.23,,,,18.3,0.0,0.0,0.0
11269,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,11.805,,,,0.06,0.0,0.0,0.0
11274,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,,,,,149.688,160.0,20.0
11276,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,757.0,708.5,2128.0,1244.0,1070.0,1273.0,1957.0,3332.52,3450.0,1958.0
11293,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,60.1,,,68.25,452.8,0.0,0.0,6.0
11376,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,373.8,390.8,814.0,367.2,298.2,474.2,366.8,1015.68,1061.0,593.0
11393,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,61.44,,,59.22,346.5,0.0,0.0,9.0
11476,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,269.8,288.8,786.5,118.06,141.0,641.5,,480.24,483.8,490.0
11493,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,34.22,,,99.44,,0.0,0.0,0.0
11576,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,470.5,503.0,1206.0,461.8,424.0,703.0,,1175.16,1238.0,741.0
11676,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,211.2,225.8,544.5,200.4,152.6,309.2,,513.48,359.2,319.0
11776,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,210.0,232.4,569.5,175.9,135.9,380.0,,460.56,364.2,327.0
11876,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,185.5,191.5,539.0,166.5,111.6,299.5,,408.0,338.2,297.0
11893,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,24.1,,,71.5,,0.0,0.0,0.0
12080,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,,0.144,64.8,166.8,0.048,0.0,6.0
12574,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,,,,,285.12,160.0,27.0
12576,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,652.5,641.5,1588.0,851.0,718.5,907.0,1163.0,2184.12,2638.0,1126.0
12815,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,98.5,148.6,,102.3,91.7,,,200.7,141.0,113.0
12876,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,18.23,28.69,,,0.84,0.0,13.0
12915,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,142.8,153.6,,156.8,88.8,,,264.4,113.5,169.0
12976,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,11.4,4.44,,,0.72,0.0,7.0
13338,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,119.06,162.6,243.4,74.6,212.2,155.9,116.1,133.452,97.94,167.0
13362,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,28.77,,,89.94,,0.0,0.0,0.0
13374,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,25.2,30.92,56.88,7.92,29.7,,,33.9768,34.16,32.0
13438,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,133.9,149.5,378.0,113.56,362.2,227.8,219.4,204.9696,176.8,260.0
13474,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,118.2,32.34,70.3,37.94,132.1,,,168.2208,195.1,101.0
13480,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,35.7,,,,91.4,0.0,0.0,0.0
13538,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,84.75,122.44,190.6,47.6,159.9,114.5,72.2,98.6832,88.06,121.0
13638,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,125.56,144.1,351.0,133.2,321.0,240.2,176.5,246.906,203.8,247.0
13674,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,25.2,32.34,68.1,51.25,150.6,,,65.4192,122.44,58.0
13680,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,37.25,,,,81.56,0.0,0.0,0.0
13738,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,106.8,176.1,380.8,144.9,239.8,264.8,15.92,650.6676,683.5,239.0
13838,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,108.94,176.1,177.0,104.6,213.8,20.55,,435.6396,434.8,110.0
13938,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,107.5,176.1,124.5,109.0,230.2,18.81,,379.8828,365.8,103.0
14038,FRISCO,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,8.95,,,,22.4928,0.0,14.0
15060,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,8.29,130.2,13.97,32.84,139.1,181.9,12.576,34.0,58.0
15070,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,41.8,19.05,109.5,88.8,31.92,13.625,32.0,72.5472,67.25,44.0
15160,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,4.715,23.23,4.414,13.39,65.25,47.8,3.648,27.0,8.0
15170,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,30.4,4.215,168.4,33.34,16.88,3.723,22.4,32.7096,54.06,67.0
15260,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,3.143,26.11,8.64,7.68,63.56,58.84,4.032,23.86,6.0
15270,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,31.67,13.664,75.9,68.7,20.52,7.207,20.11,55.440000000000005,48.25,35.0
15438,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,0.317,,,,0.8316,0.0,12.0
15560,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,11.49,,,,,0.0,0.0,0.0
41238,MIXED PALLET (CZSK),CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,130.2,325.8,,,,,,0.0,0.0,150.0
01015,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,5030.0,3250.0,7068.0,5996.0,5224.0,8584.0,5176.0,4845.4,6630.0,8869.0
01016,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,198.2,75.5,82.1,108.9,555.5,92.8224,74.06,119.0
01027,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,8.93,,11.17,11.41,8.31,13.15,25.98,21.5424,12.88,8.0
01041,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,8.57,426.5,436.5,290.2,308.8,410.5,3598.1200000000003,3592.0,288.0
01042,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1125.0,,,,,0.0,0.0,245.0
01058,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1500.0,,,,,0.0,0.0,166.0
01070,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,64.9,137.9,190.2,110.5,142.8,97.0,616.5,117.5328,125.25,168.0
01071,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1589.0,854.0,1335.0,2504.0,1208.0,2964.0,3716.0,2116.44,2520.0,2398.0
01075,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,349.8,874.5,250.0,54.88,1168.0,62.72,,0.792,0.0,314.0
01076,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,5.277,3.6,,,13.44,0.0,1.0,74.0
01077,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,2880.0,6652.0,2066.0,3794.0,5296.0,2490.0,2348.0,3471.24,2902.0,2528.0
01078,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,44.66,,48.7,34.03,34.2,24.2,,65.25,70.0,60.0
01095,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,0.6406,,,,,0.0,0.0,6.0
01096,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1.895,0.68,1.8,1.08,2.44,2.08,1.08,14.0
01125,ASAHI,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,0.982,0.871,1.505,0.1584,3.643,1.584,4.16,6.0
02015,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,768.5,1869.0,1287.0,1396.0,1046.0,1162.0,776.0,807.4,1075.0,1076.0
02071,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,345.5,370.2,748.5,493.5,987.0,783.5,377.5,1095.12,1241.0,883.0
02115,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,11050.0,7200.0,12590.0,8320.0,7916.0,10830.0,14376.0,11838.1,12824.0,11004.0
02141,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,200.8,79.94,66.8,163.2,269.2,98.52,70.4,129.0
02170,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,44.66,16.11,120.56,40.0,31.77,42.44,75.06,65.4984,63.47,84.0
02171,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1005.0,2038.0,1835.0,1469.0,2019.0,1268.0,1156.0,3920.88,3866.0,1322.0
02177,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,2876.0,1791.0,1819.0,3502.0,1198.0,1235.0,1066.0,4498.56,3126.0,1991.0
02181,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,5.0,,,,,0.0,0.0,5.0
02184,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,657.5,,,83.2,,0.0,0.0,248.0
02215,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,28.58,71.44,305.5,280.5,229.2,267.5,225.8,255.6,282.0,251.0
02815,EXCELENT,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1313.0,1338.0,3072.0,2530.0,1618.0,5050.0,2027.0,5791.5,4940.0,2415.0
02838,EXCELENT,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,0.7915,,,2.693,9.266,0.0,0.0,11.0
02841,EXCELENT,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,143.5,84.06,294.2,157.8,164.1,109.84,157.6,125.0
02871,EXCELENT,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,355.0,204.2,481.0,476.0,519.0,447.5,377.5,735.12,675.5,543.0
02877,EXCELENT,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,428.5,,171.4,57.72,34.8,120.6,67.7,350.4,680.0,328.0
03015,PRIMUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,770.5,185.0,1014.5,860.0,746.5,1281.0,1563.0,1139.2,1324.0,1207.0
03092,PRIMUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,228.8,608.0,841.0,692.5,777.0,863.0,1035.0,751.92,796.5,792.0
03115,KLASIK,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,428.2,572.5,1301.0,1351.0,810.5,1359.0,1156.0,1346.6,1317.0,1170.0
03515,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,113.3,103.8,44.47,37.1,47.8,28.8,19.7,18.4,28.8,83.0
05015,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,4910.0,7950.0,5380.0,6670.0,7960.0,6140.0,2564.0,4150.6,6676.0,5468.0
05071,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1100.0,1014.0,2016.0,2958.0,3572.0,1904.0,1261.0,4449.84,3522.0,2571.0
05073,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,985.0,,,942.0,,,,43.2,0.0,608.0
05115,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,5324.0,12340.0,13090.0,9390.0,13330.0,6984.0,9144.0,9314.4,8910.0,7193.0
05141,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,135.5,119.5,94.75,147.6,169.5,115.12,147.6,119.0
05171,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,2922.0,300.2,884.0,3260.0,1021.0,1084.0,635.5,1866.0,1717.0,1810.0
05172,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1.59,,,,,0.0,0.0,10.0
05177,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1024.0,785.0,423.5,1026.0,371.8,416.0,209.0,1527.96,934.0,773.0
05181,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1.59,,,,,0.0,0.0,7.0
05184,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,167.1,,,58.22,41.6,0.0,0.0,73.0
05215,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1790.0,1455.0,3098.0,1268.0,2362.0,1987.0,3848.0,2140.6,1791.0,2346.0
05216,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,31.3,35.0,107.1,3.96,10.14,5.465,135.9,18.4536,40.25,42.0
05241,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,184.6,44.56,45.56,91.8,136.0,51.36,69.5,85.0
05270,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,62.16,20.31,111.56,58.53,67.56,50.22,123.25,59.8752,107.44,76.0
05276,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,346.8,301.2,1505.0,936.5,894.0,1288.0,1660.0,1532.16,1386.0,1215.0
05315,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,175.2,229.5,180.8,86.8,374.5,121.1,177.4,129.4,190.8,155.0
05337,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,122.7,,,,,0.0,0.0,14.0
05376,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,34.06,33.44,104.1,80.4,117.25,63.25,204.1,99.12,80.8,65.0
05415,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1.429,15.57,62.8,38.8,54.3,42.2,20.5,38.5,44.0,28.0
05515,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,573.5,580.5,904.0,414.2,920.5,536.5,742.0,646.9,795.0,766.0
05516,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,7.043,5.0,40.3,4.434,3.643,0.475,55.53,5.4648,2.346,10.0
05576,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,67.94,53.6,165.2,161.9,196.2,119.6,291.8,221.04,191.5,130.0
05615,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,2316.0,708.5,729.0,1557.0,930.0,706.5,,1364.1,1786.0,1445.0
05677,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,354.8,272.0,67.6,458.2,357.0,57.38,,783.0,678.0,249.0
05715,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,458.2,413.0,260.8,256.8,173.5,232.9,24.8,84.5,333.5,428.0
05915,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,28.5,10.6,,,56.4,40.0,52.0
06015,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1250.0,393.2,766.5,829.0,312.5,1444.0,1786.0,908.9000000000001,918.5,1232.0
06071,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,58.97,,,,47.88,0.0,0.0,14.0
06077,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,198.8,691.5,146.1,860.5,332.5,153.4,,546.72,433.8,237.0
06115,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1773.0,1999.0,4324.0,2844.0,4524.0,14420.0,7564.0,5740.4,5116.0,5776.0
06141,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,146.6,99.5,86.25,171.5,294.8,116.52,143.8,112.0
06171,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,252.6,1401.0,1215.0,700.0,1464.0,1188.0,1190.0,1539.72,943.0,812.0
06177,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,616.0,1272.0,1314.0,1473.0,701.5,2672.0,2354.0,1314.24,2160.0,1395.0
06184,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,857.0,,499.8,275.2,210.2,3004.0,628.5,871.992,1731.0,1076.0
06190,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,260.5,143.6,372.2,813.5,781.0,648.5,637.5,1340.19,804.0,624.0
06215,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,436.2,170.8,518.0,366.5,352.5,586.0,497.0,633.4,717.5,586.0
06271,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,131.1,99.6,305.8,130.9,136.4,110.6,223.1,213.12,339.0,228.0
06315,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,110.0,385.0,207.5,142.9,232.2,438.0,31.7,63.0,43.0,192.0
06415,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,191.8,,,,,0.0,0.0,76.0
06515,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,6896.0,3186.0,4772.0,3350.0,6652.0,6508.0,4336.0,10001.1,10376.0,8041.0
06541,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,72.7,83.5,86.06,85.56,82.2,89.72,85.4,88.0
06571,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1306.0,1058.0,1148.0,1308.0,1162.0,2214.0,951.5,5506.32,4880.0,1732.0
06577,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1500.0,,520.5,295.8,1278.0,1041.0,280.5,1641.48,1586.0,1452.0
06594,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,15.38,,,,,355.2,770.0,0.0,0.0,98.0
06615,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,517.5,296.0,315.0,207.9,357.8,443.5,183.8,865.2,813.5,426.0
06715,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,,,,,35.9,0.0,60.0
06871,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,345.5,,,138.2,120.94,0.0,0.0,184.0
06892,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,2312.0,,,9340.0,6016.0,0.0,0.0,4533.0
11074,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,235.2,,,,0.0,65.0,50.0
11076,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,849.5,705.0,1866.0,2710.0,900.5,3894.0,2646.0,2263.56,2318.0,2418.0
11216,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1.333,1.866,8.32,1.9,8.4,2.139,,3.0096,1.426,0.0
11238,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,4.23,,,,24.16,0.0,0.0,0.0
11269,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,11.805,,,,21.6,0.0,0.0,0.0
11274,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,149.8,,,,0.0,60.0,44.0
11276,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,1035.0,757.0,2128.0,3332.0,1244.0,4612.0,2752.0,2787.6,2878.0,2671.0
11293,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,60.1,,,97.56,137.5,0.0,0.0,11.0
11376,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,403.8,373.8,814.0,1015.5,367.2,1757.0,631.5,870.12,837.5,1032.0
11393,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,61.44,,,56.75,181.1,0.0,0.0,7.0
