SkuShort,Brand,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
01077,PILSNER URQUELL,CZ,2021,21,5,10.92,1.405,5.004,False,2228.0,4176.0,2718.0,4764.0,2560.0,3184.0,1161.0,1590.36,2802.0,2535.0
01077,PILSNER URQUELL,SK,2021,21,5,10.92,1.405,5.004,False,585.5,1528.0,3108.0,1819.0,2324.0,2344.0,1652.0,1502.88,1677.0,2020.0
01078,PILSNER URQUELL,CZ,2021,21,5,10.92,1.405,5.004,False,17.86,62.5,13.13,41.3,59.75,26.28,,17.91,19.0,44.0
01089,PILSNER URQUELL,SK,2021,21,5,10.92,1.405,5.004,False,1009.0,,,,,,,1009.4,0.0,462.0
01096,PILSNER URQUELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,2.057,0.64,3.16,4.0,0.64,0.76,4.0,9.0
01125,ASAHI,CZ,2021,21,5,10.92,1.405,5.004,False,,,1.796,2.93,0.792,1.188,4.2,3.0888,2.0,7.0
01125,ASAHI,SK,2021,21,5,10.92,1.405,5.004,False,,,0.3787,0.0,0.0,,0.1584,0.4752,0.1106,7.0
02015,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,1100.0,295.8,1353.0,821.0,1109.0,1250.0,1331.0,1557.7,1801.0,1659.0
02015,GAMBRINUS,SK,2021,21,5,10.92,1.405,5.004,False,34.8,65.1,,28.9,64.3,,,42.4,45.62,52.0
02071,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,890.5,662.5,926.0,799.5,1091.0,556.0,761.5,1679.76,1164.0,1202.0
02077,GAMBRINUS,SK,2021,21,5,10.92,1.405,5.004,False,617.5,398.2,346.0,561.5,498.5,406.2,256.8,579.96,639.5,623.0
02115,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,8536.0,16240.0,15544.0,11620.0,16024.0,13740.0,20500.0,6797.7,6732.0,9329.0
02115,GAMBRINUS,SK,2021,21,5,10.92,1.405,5.004,False,219.5,504.8,570.5,506.5,808.5,486.0,68.9,455.1,461.5,546.0
02141,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,4.0,5.6,157.6,53.7,29.92,172.5,159.0,64.32,133.9,78.0
02142,GAMBRINUS,SK,2021,21,5,10.92,1.405,5.004,False,,,,,,,,396.0,400.0,261.0
02170,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,,,57.22,9.9,35.4,31.36,67.9,13.7808,21.83,28.0
02171,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,5452.0,633.0,2832.0,4324.0,1025.0,1847.0,1651.0,3604.44,3690.0,3891.0
02177,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,561.5,1497.0,1586.0,2142.0,482.8,2023.0,680.0,865.92,1061.0,1264.0
02177,GAMBRINUS,SK,2021,21,5,10.92,1.405,5.004,False,2140.0,1663.0,1670.0,2020.0,1557.0,1905.0,1182.0,1289.04,2162.0,1913.0
02215,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,2.857,20.0,276.2,260.8,270.0,225.5,226.2,310.0,259.2,249.0
02815,EXCELENT,CZ,2021,21,5,10.92,1.405,5.004,False,1575.0,2412.0,2692.0,1468.0,2108.0,1906.0,1489.0,2290.0,3042.0,1882.0
02841,EXCELENT,CZ,2021,21,5,10.92,1.405,5.004,False,,,121.25,64.25,49.62,154.2,107.4,40.44,115.0,75.0
02871,EXCELENT,CZ,2021,21,5,10.92,1.405,5.004,False,1255.0,319.8,337.0,1789.0,290.0,237.2,258.5,339.36,531.0,711.0
02877,EXCELENT,CZ,2021,21,5,10.92,1.405,5.004,False,171.4,600.0,75.6,124.2,321.8,303.0,48.84,291.84,43.0,170.0
03015,PRIMUS,CZ,2021,21,5,10.92,1.405,5.004,False,682.5,473.2,1037.0,898.5,633.5,1070.0,996.0,1032.3,1402.0,1015.0
03092,PRIMUS,CZ,2021,21,5,10.92,1.405,5.004,False,224.2,52.84,923.5,450.5,320.2,586.5,842.0,520.32,540.5,634.0
03115,KLASIK,CZ,2021,21,5,10.92,1.405,5.004,False,240.5,270.2,1017.5,922.5,1233.0,1340.0,1055.0,930.7,1150.0,1035.0
03515,GAMBRINUS,CZ,2021,21,5,10.92,1.405,5.004,False,192.9,35.72,27.03,49.5,4.4,21.9,12.7,112.2,121.5,110.0
04015,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,1042.0,431.5,647.5,421.5,443.2,500.8,361.2,724.1,719.5,808.0
04077,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,138.8,300.5,397.8,401.0,236.4,262.5,824.5,181.68,217.6,358.0
04215,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,2468.0,2218.0,1729.0,1772.0,2250.0,2028.0,1408.0,2811.2,2974.0,2286.0
04271,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,669.5,701.0,267.8,104.4,130.8,525.5,191.1,164.28,154.8,273.0
04277,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,907.0,839.0,852.5,1437.0,1638.0,1108.0,900.0,949.92,1107.0,1231.0
04315,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,52.88,18.88,66.4,42.2,50.1,41.8,64.4,62.3,39.7,57.0
04377,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,37.8,9.24,28.45,38.62,43.3,27.36,18.0,18.12,24.69,42.0
04476,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,85.8,53.84,81.0,32.28,45.0,55.9,90.1,27.24,51.03,54.0
04515,SMADNY MNICH,SK,2021,21,5,10.92,1.405,5.004,False,426.0,372.0,,844.5,687.0,1469.0,1280.0,804.2,1047.0,991.0
04585,SMADNY MNICH,SK,2021,21,5,10.92,1.405,5.004,False,1434.0,533.5,1129.0,1233.0,2620.0,2552.0,847.5,2712.336,2982.0,1708.0
04590,SMADNY MNICH,SK,2021,21,5,10.92,1.405,5.004,False,325.2,468.2,,845.0,1134.0,922.0,581.0,595.98,527.0,882.0
04976,SARIS,SK,2021,21,5,10.92,1.405,5.004,False,115.1,81.6,110.56,111.25,89.4,57.0,,59.88,51.44,110.0
05015,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,5790.0,1978.0,6200.0,4212.0,4530.0,7692.0,4176.0,11542.2,12970.0,7969.0
05015,RADEGAST,SK,2021,21,5,10.92,1.405,5.004,False,334.0,99.8,,270.8,107.3,,,186.3,159.8,288.0
05071,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,1299.0,1716.0,2034.0,1516.0,2498.0,1171.0,1292.0,2933.64,2354.0,1696.0
05077,RADEGAST,SK,2021,21,5,10.92,1.405,5.004,False,292.5,276.2,236.0,509.8,437.0,,,198.36,229.0,549.0
05115,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,3236.0,6628.0,10220.0,6910.0,10530.0,8140.0,10390.0,10505.9,9260.0,6855.0
05141,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,4.0,5.6,117.94,105.6,92.5,86.75,135.2,68.52,102.75,111.0
05171,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,4350.0,1034.0,1194.0,3870.0,1563.0,1074.0,836.0,1616.4,2440.0,2191.0
05177,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,670.0,909.0,550.5,1868.0,481.8,830.0,267.2,618.84,1402.0,896.0
05215,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,1357.0,947.0,3886.0,1429.0,1585.0,2996.0,3686.0,3341.2,3266.0,2705.0
05215,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,96.9,120.0,334.8,220.2,255.1,189.2,247.8,266.5,179.4,271.0
05216,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,99.5,74.5,160.4,109.44,90.75,34.62,162.2,72.6264,143.4,116.0
05225,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,3.861,3.146,,17.9,10.85,4.355,22.17,12.5928,11.48,14.0
05241,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,4.285,,88.3,33.44,36.16,72.9,84.7,56.84,72.5,45.0
05270,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,7.41,51.4,57.34,57.1,77.0,69.9336,60.2,52.0
05276,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,93.44,679.5,1585.0,1112.0,1281.0,1168.0,653.0,1025.52,915.0,1090.0
05276,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,1014.0,1526.0,867.0,609.5,756.5,1219.0,430.2,565.32,933.5,718.0
05315,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,74.94,49.47,220.8,92.0,117.7,142.8,294.5,367.8,386.8,131.0
05376,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,6.0,100.7,215.4,120.8,132.6,74.75,87.1,94.8,69.56,119.0
05376,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,663.0,901.0,53.03,24.95,18.84,75.75,39.97,19.2,25.4,117.0
05415,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,25.0,2.857,58.16,55.0,44.0,61.3,35.7,58.7,66.8,53.0
05515,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,452.5,299.8,970.5,524.5,657.0,718.5,1031.0,1201.5,1085.0,801.0
05516,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,23.22,19.64,53.28,30.02,37.84,15.05,61.38,29.5416,47.16,34.0
05576,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,16.47,167.4,230.2,227.8,229.0,117.6,130.9,171.12,194.5,166.0
05576,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,665.0,906.5,51.9,19.8,22.44,75.4,21.0,4.92,30.0,123.0
05615,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,1090.0,1879.0,958.5,884.0,1391.0,541.0,,541.7,713.5,941.0
05677,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,159.4,358.5,111.56,349.0,393.2,42.38,,237.12,225.1,220.0
05715,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,400.0,285.8,283.0,304.5,52.2,32.8,35.9,490.3,373.0,302.0
05915,RADEGAST,CZ,2021,21,5,10.92,1.405,5.004,False,25.72,78.56,,88.7,45.8,,,44.6,30.0,77.0
06015,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,566.5,836.0,705.5,368.8,983.5,339.8,1018.5,293.3,389.0,533.0
06077,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,161.4,264.0,221.4,223.2,284.2,319.5,,333.12,218.5,256.0
06077,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,281.2,339.2,127.56,233.6,96.5,82.8,31.08,42.48,119.2,182.0
06115,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,10280.0,4010.0,6720.0,3160.0,5400.0,11656.0,12430.0,8024.4,10290.0,10187.0
06115,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,435.5,389.8,399.0,723.5,306.8,392.5,181.2,925.4,635.0,546.0
06141,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,4.285,,136.0,63.84,89.25,196.4,192.1,68.96,176.2,100.0
06141,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,,,,,8.0,,,50.0,0.0,61.0
06171,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,383.0,995.0,1606.0,689.5,572.0,951.5,931.0,912.0,925.0,826.0
06177,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,489.5,1065.0,912.5,1287.0,1148.0,2156.0,702.0,1281.96,2734.0,1129.0
06177,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,2122.0,2316.0,2616.0,3128.0,2840.0,2350.0,923.5,2938.08,4010.0,2789.0
06184,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,342.8,1200.0,997.0,757.5,1162.0,796.0,591.0,373.692,410.5,856.0
06190,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,,,546.5,207.0,395.8,622.0,500.2,412.38,491.8,386.0
06190,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,714.0,816.0,821.0,1512.0,1890.0,1491.0,1643.0,732.78,1049.0,1157.0
06215,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,189.6,287.0,454.0,361.8,271.5,344.5,361.5,341.4,460.0,347.0
06271,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,111.6,221.1,435.8,270.2,223.0,385.0,309.0,213.24,118.25,297.0
06276,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,17.55,15.055,57.38,91.56,139.1,70.2,77.06,51.84,42.12,94.0
06315,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,65.7,270.0,57.5,47.3,221.8,142.2,85.7,64.2,56.0,94.0
06415,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,93.3,3.0,,19.8,48.0,,,50.0,136.0,66.0
06515,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,6264.0,5284.0,5710.0,8540.0,3180.0,3584.0,5708.0,4413.8,5500.0,5635.0
06515,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,1.36,4.484,16.66,22.2,12.5,23.3,19.3,15.3,12.8,20.0
06541,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,,,75.5,82.0,65.44,83.3,66.2,79.08,85.25,83.0
06571,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,841.5,1265.0,1656.0,1300.0,1611.0,3492.0,913.5,1221.0,2306.0,1977.0
06571,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,19.4,5.13,37.56,45.97,59.75,44.75,64.3,26.64,36.84,49.0
06576,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,691.0,,,682.5,,,,8.64,0.0,461.0
06577,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,600.0,2100.0,714.5,2382.0,2232.0,1505.0,226.4,743.4,1055.0,1267.0
06577,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,39.1,128.4,101.1,101.06,45.12,67.06,29.77,108.6,98.75,76.0
06615,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,717.0,258.8,393.5,936.5,168.8,260.2,200.8,227.2,306.0,505.0
06676,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,691.0,,,682.5,,,,8.64,0.0,404.0
06677,KOZEL,SK,2021,21,5,10.92,1.405,5.004,False,116.94,82.3,50.28,162.6,33.38,49.8,22.56,15.36,50.88,92.0
06715,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,92.8,3.0,,32.0,61.1,,,258.6,130.0,74.0
06892,KOZEL,CZ,2021,21,5,10.92,1.405,5.004,False,,,2282.0,,,1075.0,141.1,6.72,0.0,654.0
07015,TOPVAR,SK,2021,21,5,10.92,1.405,5.004,False,60.06,53.34,91.8,48.7,83.8,73.6,86.9,75.5,73.9,71.0
07082,TOPVAR,SK,2021,21,5,10.92,1.405,5.004,False,1.36,1.36,61.12,9.12,8.76,22.56,10.57,5.64,9.6,16.0
07215,TOPVAR,SK,2021,21,5,10.92,1.405,5.004,False,110.1,104.0,206.4,144.6,131.8,161.2,251.8,161.9,173.2,173.0
07282,TOPVAR,SK,2021,21,5,10.92,1.405,5.004,False,1.36,1.36,23.62,9.48,10.32,37.3,25.69,6.84,19.56,15.0
11074,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,,142.5,85.56,,,28.512,86.0,159.0
11076,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,1887.0,1382.0,82.1,1391.0,1535.0,1298.0,1279.0,2784.7200000000003,3316.0,1598.0
11076,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,731.0,982.5,,232.8,295.2,645.0,235.4,276.72,429.5,340.0
11215,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,129.1,129.1,201.8,230.8,235.1,173.8,165.0,250.5,162.4,212.0
11216,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,8.984,13.07,20.2,11.164,,15.9984,18.72,17.0
11238,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,0.6665,0.3809,2.371,6.258,4.277,1.663,8.516,22.7304,4.0,7.0
11274,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,,178.2,92.7,,,85.536,100.0,173.0
11276,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,2029.0,1530.0,89.6,1696.0,2194.0,1688.0,1282.0,3518.04,4180.0,1812.0
11276,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,1408.0,2342.0,1243.0,1271.0,1951.0,2514.0,581.5,940.56,1485.0,1514.0
11376,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,749.0,454.5,6.92,471.5,536.5,426.0,2.04,872.4,1263.0,518.0
11376,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,809.0,1133.0,216.8,152.0,152.4,583.5,194.9,59.76,97.06,314.0
11467,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,,106.0,4.176,38.03,,10.032,0.0,62.0
11467,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,,,,8.64,,11.33,0.48,13.2,0.0,18.0
11476,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,243.0,427.5,27.88,117.25,265.0,518.0,,134.52,324.2,194.0
11476,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,689.0,949.0,132.1,23.05,31.44,146.2,197.1,5.52,34.44,109.0
11576,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,939.5,627.5,8.29,708.5,867.0,613.0,,1139.52,1728.0,627.0
11576,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,772.0,1163.0,316.2,204.5,163.2,548.0,101.9,70.32,115.2,321.0
11676,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,217.4,302.2,24.12,167.1,313.8,381.8,,254.64,407.5,226.0
11676,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,733.5,1018.0,208.0,45.84,50.62,241.5,101.75,25.44,49.7,127.0
11767,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,,,,5.76,,15.45,,10.08,0.0,23.0
11776,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,203.8,308.8,23.0,158.0,291.0,387.0,,186.96,320.2,210.0
11776,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,736.5,1059.0,267.0,109.06,78.8,143.0,,70.32,77.75,213.0
11867,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,,,,2.4,,18.23,,8.88,0.0,23.0
11876,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,179.0,268.0,15.23,109.94,224.6,347.0,,156.0,297.5,162.0
11876,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,721.5,993.0,205.1,27.0,56.03,81.6,,19.44,56.53,111.0
12574,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,,128.2,42.78,,,57.024,100.0,135.0
12576,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,1625.0,1125.0,51.7,1330.0,1484.0,1344.0,1017.5,2233.92,2764.0,1663.0
12576,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,815.5,1184.0,491.8,285.5,288.5,198.9,171.4,177.72,197.6,444.0
12815,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,62.53,50.3,,75.0,89.4,,,137.6,141.0,93.0
12815,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,,,,1.3,2.2,,,3.9,15.0,6.0
12876,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,,9.0,36.97,,,1.68,0.0,25.0
12876,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,28.08,52.0,,66.4,148.1,,,154.32,180.1,104.0
12915,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,59.2,44.12,,62.9,88.3,,,109.1,107.0,87.0
12915,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,,,,1.6,1.6,,,3.6,15.0,6.0
12976,BIRELL,CZ,2021,21,5,10.92,1.405,5.004,False,,,,8.88,37.3,,,1.68,0.0,25.0
12976,BIRELL,SK,2021,21,5,10.92,1.405,5.004,False,27.36,51.25,,70.2,151.4,,,73.32,145.1,106.0
13038,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,,,1.444,0.6733,0.554,0.7524,2.02,0.5544,0.277,1.0
13074,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,51.34,21.42,9.95,43.0,40.62,0.0,,3.0888,6.293,42.0
13138,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,,,1.196,0.594,0.6733,1.029,1.426,5.9796,1.029,1.0
13174,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,42.78,,11.07,53.38,22.58,0.0792,,7.524,0.8706,40.0
13338,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,73.75,176.6,6.47,225.4,311.2,308.5,311.5,132.3828,134.9,199.0
13374,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,28.31,42.34,66.2,27.17,26.06,67.3,,14.7312,58.12,29.0
13438,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,56.8,140.6,11.19,396.0,531.5,575.0,420.5,234.1152,269.2,235.0
13474,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,88.8,46.47,89.5,77.0,82.6,91.56,,127.4328,163.8,87.0
13538,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,49.1,129.6,2.27,154.8,243.1,230.0,214.0,86.2884,117.0,161.0
13638,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,60.3,146.1,9.68,364.8,455.2,520.5,419.2,189.882,257.5,236.0
13638,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,,,1.803,1.347,5.227,1.228,2.89,2.6928,1.228,2.0
13674,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,29.06,46.7,79.9,88.8,82.4,80.0,,70.4088,88.6,84.0
13674,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,51.34,21.42,11.445,67.56,41.75,0.0792,,4.1976,7.875,48.0
13738,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,146.2,248.1,69.3,131.9,542.0,259.8,426.2,107.7516,145.4,194.0
13738,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,0.3845,0.3845,8.19,4.277,0.871,1.307,7.562,0.9108,2.793,2.0
13774,FRISCO,SK,2021,21,5,10.92,1.405,5.004,False,42.78,,19.56,38.4,44.5,1.98,,1.8216,11.11,38.0
13838,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,136.5,233.0,201.0,125.44,517.5,209.0,,104.9004,150.5,191.0
13938,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,127.4,219.0,120.1,125.56,464.2,164.8,,123.7104,151.4,165.0
14038,FRISCO,CZ,2021,21,5,10.92,1.405,5.004,False,69.94,84.5,,214.0,268.8,,,154.044,144.6,217.0
15060,KINGSWOOD,CZ,2021,21,5,10.92,1.405,5.004,False,91.6,106.1,137.1,109.56,88.75,188.9,439.2,83.376,117.0,135.0
15070,KINGSWOOD,CZ,2021,21,5,10.92,1.405,5.004,False,16.0,29.06,,53.16,47.44,14.18,30.81,43.8768,60.0,44.0
15160,KINGSWOOD,CZ,2021,21,5,10.92,1.405,5.004,False,47.97,48.2,34.88,26.2,29.47,76.94,151.2,13.968,39.5,34.0
15170,KINGSWOOD,CZ,2021,21,5,10.92,1.405,5.004,False,12.43,29.06,,13.86,16.8,0.475,7.047,9.1872,33.3,18.0
15260,KINGSWOOD,CZ,2021,21,5,10.92,1.405,5.004,False,40.9,37.56,39.25,26.3,23.56,69.8,161.1,12.672,34.75,31.0
15270,KINGSWOOD,CZ,2021,21,5,10.92,1.405,5.004,False,10.64,29.06,72.5,26.3,22.4,6.176,9.42,14.255999999999998,36.03,28.0
15438,KINGSWOOD,CZ,2021,21,5,10.92,1.405,5.004,False,21.42,35.72,,27.64,6.85,,,10.7316,17.0,30.0
16375,CAPTAIN JACK,SK,2021,21,5,10.92,1.405,5.004,False,58.34,41.53,,93.4,110.56,,,60.192,57.16,123.0
16475,CAPTAIN JACK,SK,2021,21,5,10.92,1.405,5.004,False,51.22,39.94,,63.9,44.12,,,49.4208,43.8,60.0
17551,VIPER,CZ,2021,21,5,10.92,1.405,5.004,False,,,,0.317,0.594,,,101.574,0.5005,18.0
17651,VIPER,CZ,2021,21,5,10.92,1.405,5.004,False,,,,0.0396,0.713,,,101.6136,0.5005,17.0
18076,SMADNY MNICH,SK,2021,21,5,10.92,1.405,5.004,False,60.06,476.2,164.9,114.8,483.2,105.1,432.5,36.96,124.94,106.0
18276,SMADNY MNICH,SK,2021,21,5,10.92,1.405,5.004,False,36.34,286.2,83.4,11.16,289.0,93.1,57.12,36.6,74.3,61.0
01015,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,2844.0,8136.0,7690.0,6410.0,4276.0,5190.0,5348.0,10984.5,11260.0,5342.0
01015,PILSNER URQUELL,SK,2021,22,5,17.02,0.812,11.15,False,2182.0,663.0,1618.0,1966.0,1961.0,1960.0,1035.0,2596.0,2870.0,2258.0
01016,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,306.0,35.72,525.5,246.5,160.9,148.9,376.0,312.444,405.2,384.0
01016,PILSNER URQUELL,SK,2021,22,5,17.02,0.812,11.15,False,40.34,40.0,46.47,48.47,49.8,68.8,111.1,89.3376,64.5,45.0
01027,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,,3.572,9.375,16.47,16.0,9.266,18.77,11.6424,13.76,15.0
01041,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,3.174,69.7,0.6978,350.5,594.5,522.0,486.8,348.36,302.2,352.0
01070,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,106.0,113.44,155.2,196.0,527.5,122.4,258.8,140.184,138.2,267.0
01070,PILSNER URQUELL,SK,2021,22,5,17.02,0.812,11.15,False,0.851,5.137,12.53,20.83,12.99,22.66,7.76,13.3056,13.3,13.0
01071,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,913.0,1221.0,1671.0,1272.0,1357.0,1283.0,4124.0,3081.6,3252.0,1695.0
01076,PILSNER URQUELL,SK,2021,22,5,17.02,0.812,11.15,False,,31.53,,31.31,22.8,284.0,0.12,0.96,0.0,56.0
01077,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,604.5,2228.0,2190.0,1590.0,4764.0,2096.0,1612.0,786.0,1533.0,2133.0
01077,PILSNER URQUELL,SK,2021,22,5,17.02,0.812,11.15,False,1890.0,585.5,2262.0,1503.0,1819.0,2068.0,611.0,3977.16,4596.0,2320.0
01078,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,,17.86,59.3,17.9,41.3,41.12,,34.74,19.27,27.0
01089,PILSNER URQUELL,SK,2021,22,5,17.02,0.812,11.15,False,,1009.0,,1009.5,,,,0.0,0.0,634.0
01096,PILSNER URQUELL,CZ,2021,22,5,17.02,0.812,11.15,False,,,2.508,0.76,0.64,0.76,0.48,0.52,0.5996,9.0
01125,ASAHI,CZ,2021,22,5,17.02,0.812,11.15,False,,,1.1045,3.088,2.93,1.268,1.426,1.6632,4.16,4.0
01125,ASAHI,SK,2021,22,5,17.02,0.812,11.15,False,,,0.09265,0.475,0.0,,1.505,0.0,0.2128,12.0
