SkuShort,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,SalesHl
02605,CZ,2019,7,5,"4,185714285714286","0,08571428571428573","4,742857142857143",0,NULL,"5307,1788447535255","4646,5",5259,5075
02605,CZ,2019,8,5,"3,192857142857143","0,65","4,792857142857143",0,NULL,"5307,1788447535255",5075,"4646,5","5535,5"
02605,CZ,2019,9,5,"6,528571428571429","0,13571428571428573","4,35",0,NULL,"5033,37519366052","5535,5",5075,5616
02605,CZ,2019,10,5,"7,857142857142857","1,842857142857143","3,9928571428571433",0,NULL,"5033,37519366052",5616,"5535,5","5315,5"
02605,CZ,2019,11,5,"6,3","1,6500000000000001","3,6214285714285714",0,NULL,"5033,37519366052","5315,5",5616,"5279,5"
02605,CZ,2019,12,5,"7,021428571428572","0,03571428571428571","5,842857142857142",0,NULL,"5033,37519366052","5279,5","5315,5","5637,5"
02605,CZ,2019,13,5,"7,107142857142857","0,32857142857142857","5,314285714285715",0,NULL,"5033,37519366052","5637,5","5279,5",6543
02605,CZ,2019,14,5,"10,95","0,27142857142857146","8,307142857142857",0,"1,1666666666666665","6806,24325410725",6543,"5637,5",5492
02605,CZ,2019,15,5,"6,957142857142857","0,3785714285714286","4,371428571428572",0,"1,1666666666666665","6806,24325410725",5492,6543,"5901,5"
02605,CZ,2019,16,4,"11,571428571428571",0,"12,321428571428571",0,"1,1666666666666665","6806,24325410725","5901,5",5492,6515
02605,CZ,2019,17,4,"13,89285714285714","1,6357142857142857","6,52857142857143",0,"1,1666666666666665","6806,24325410725",6515,"5901,5",7557
02605,CZ,2019,18,4,"10,178571428571429","2,9142857142857146","3,8642857142857143",0,"0,3333333333333333","7885,9943001996235",7557,6515,7164
02605,CZ,2019,19,4,"10,635714285714286","2,021428571428572","4,335714285714286",0,NULL,"7885,9943001996235",7164,7557,"5570,5"
02605,CZ,2019,20,5,"11,278571428571428","2,457142857142857","4,171428571428572",0,NULL,"7885,9943001996235","5570,5",7164,"6366,5"
02605,CZ,2019,21,5,"14,807142857142859","3,742857142857143","6,707142857142856",0,NULL,"7885,9943001996235","6366,5","5570,5","6589,5"
02605,CZ,2019,22,5,"16,435714285714283","3,064285714285714","6,935714285714285",0,NULL,"6550,998761395281","6589,5","6366,5","6982,5"
02605,CZ,2019,23,5,"21,235714285714288","1,75","11,364285714285716",0,NULL,"6550,998761395281","6982,5","6589,5",8335
02605,CZ,2019,24,5,"24,3","1,2642857142857142","10,278571428571428",0,NULL,"6550,998761395281",8335,"6982,5","8804,5"
02605,CZ,2019,25,5,"21,842857142857145","3,142857142857143","7,685714285714286",0,NULL,"6550,998761395281","8804,5",8335,"9487,5"
02605,CZ,2019,26,5,"24,664285714285715",0,"13,864285714285716",0,NULL,"6550,998761395281","9487,5","8804,5",10753
02605,CZ,2019,27,4,"20,91428571428571","0,33571428571428574","8,814285714285713",0,NULL,"9912,8968358089",10753,"9487,5",6326
02605,CZ,2019,28,5,"16,792857142857144","1,7357142857142855","4,164285714285714",0,NULL,"9912,8968358089",6326,10753,"8058,5"
02605,CZ,2019,29,5,"19,55","1,407142857142857","7,321428571428572",0,NULL,"9912,8968358089","8058,5",6326,"6759,5"
02605,CZ,2019,30,5,"23,871428571428574","1,4857142857142858","9,150000000000002",0,NULL,"9912,8968358089","6759,5","8058,5","7508,5"
02605,CZ,2019,31,5,"20,678571428571427","2,7357142857142853","5,785714285714286",0,NULL,"9799,5711352986","7508,5","6759,5","7789,5"
02605,CZ,2019,32,5,"21,214285714285715","5,114285714285715","7,764285714285713",0,NULL,"9799,5711352986","7789,5","7508,5",7432
02605,CZ,2019,33,5,"18,435714285714287","2,3857142857142857","6,078571428571428",0,NULL,"9799,5711352986",7432,"7789,5",7142
02605,CZ,2019,34,5,"20,014285714285712","3,121428571428571","6,842857142857142",0,NULL,"9799,5711352986",7142,7432,6788
02605,CZ,2019,35,5,"22,978571428571428","1,7642857142857142","8,778571428571428",0,NULL,"5785,58315659316",6788,7142,7523
02605,CZ,2019,36,5,"15,450000000000001","5,292857142857144","5,157142857142857",0,NULL,"5785,58315659316",7523,6788,"6889,5"
02605,CZ,2019,37,5,"15,371428571428575","0,7999999999999999","7,628571428571429",0,NULL,"5785,58315659316","6889,5",7523,"6339,5"
02605,CZ,2019,38,5,"11,721428571428572","0,4071428571428571","7,071428571428571",0,NULL,"5785,58315659316","6339,5","6889,5",5707
02605,CZ,2019,39,5,"14,785714285714286","0,46428571428571436","2,7785714285714285",0,NULL,"5785,58315659316",5707,"6339,5",6256
02605,CZ,2019,40,5,"10,678571428571429","3,435714285714286","2,892857142857143",0,NULL,"6784,41729627105",6256,5707,5348
02605,CZ,2019,41,5,"11,135714285714284","2,085714285714286","5,707142857142857",0,NULL,"6784,41729627105",5348,6256,4669
02605,CZ,2019,42,5,"13,071428571428571","0,09285714285714287","6,364285714285714",0,NULL,"6784,41729627105",4669,5348,5492
02605,CZ,2019,43,5,"12,635714285714284","0,35000000000000003","5,778571428571428",0,NULL,"6784,41729627105",5492,4669,5627
02605,CZ,2019,44,4,"5,785714285714286","0,6142857142857142","2,9642857142857144",0,NULL,"6505,074847546749",5627,5492,"5426,5"
02605,CZ,2019,45,5,"7,500000000000001","0,8357142857142856","1,8642857142857143",0,NULL,"6505,074847546749","5426,5",5627,"5077,5"
02605,CZ,2019,46,5,"6,978571428571428","2,8285714285714287","2,8214285714285716",0,NULL,"6505,074847546749","5077,5","5426,5","4973,5"
