SkuShort,ProductGroup,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,SalesHl,OldPredSalesHl,PredictSalesHl
20205,SOFT DRINKS,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,7.0,8.0,6.0,195.0,14,10,0.0
01002,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,56.1,43.2,8.85,74.7,65,76,34.0
01003,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,129.6,96.3,21.6,492.6,160,196,141.0
01005,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,178.5,193.0,18.0,695.0,202,316,208.0
02503,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,3.3,2.7,14.1,21.3,4,4,6.0
02603,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,35.7,22.5,0.9,102.9,35,43,46.0
02605,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,77.5,39.0,0.0,566.0,78,88,81.0
02803,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,5.1,5.7,0.9,34.2,14,10,0.0
04003,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,32.7,22.2,0.0,126.6,44,41,13.0
04005,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,59.0,45.5,9.5,831.5,78,105,48.0
04203,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,34.2,12.6,3.0,93.3,43,30,11.0
04205,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,13.5,14.0,1.5,436.0,24,28,0.0
04303,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.6,0.6,0.6,29.4,2,2,0.0
05003,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,22.8,24.9,4.8,37.8,25,20,26.0
05005,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,50.5,24.5,13.5,309.5,72,66,117.0
05103,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,30.0,38.4,2.1,52.8,42,44,31.0
05105,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,90.5,72.5,20.0,880.5,132,148,117.0
05202,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.3,0.45,0.3,19.2,1,0,0.0
05203,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.3,0.9,0.3,51.3,1,1,2.0
06103,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,5.1,4.8,3.0,26.4,2,1,0.0
06105,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,8.0,12.5,5.0,204.0,14,20,17.0
06503,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,2.7,3.9,1.2,37.2,5,3,0.0
06505,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,6.5,8.5,4.5,217.0,12,11,0.0
07005,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,20.5,7.0,21.0,255.5,23,29,12.0
07105,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,1.5,0.0,3.0,94.0,0,0,0.0
07205,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,3.5,1.0,,192.0,3,7,0.0
07303,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.0,0.0,1.8,20.7,3,1,7.0
08002,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,1.95,0.9,,,2,0,0.0
08302,CLEAR BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.3,0.6,0.15,15.3,0,0,0.0
11202,FLAVOURED BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.0,1.2,0.3,14.7,1,5,0.0
11203,FLAVOURED BEER,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.0,0.6,0.0,137.7,0,5,1.0
21005,SOFT DRINKS,KEG,SK,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.0,9.0,9.5,,0,8,17.0
01000,CLEAR BEER,TANK,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,215.17,134.29,0.0,380.0,376,145,813.0
01002,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,64.95,56.1,3.75,95.6235,1240,796,662.0
01003,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,160.2,129.6,3.3,602.7,2000,1428,1118.0
01005,CLEAR BEER,KEG,CZ,2021,13,4,6.78653846153846,0.6884615384615383,5.938461538461539,True,,,202.5,178.5,16.5,817.5,2982,1530,2108.0
02303,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,115.5,81.9,15.6,368.1,137,112,96.0
02305,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,164.0,131.5,7.5,1783.0,206,173,433.0
02503,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,3.9,3.3,11.4,24.3,116,84,37.0
02505,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,91.5,159.0,3.0,1354.5,208,159,472.0
02603,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,35.1,35.7,0.6,129.3,488,401,390.0
02605,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,78.0,77.5,8.0,800.0,1123,824,1110.0
02803,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,13.5,5.1,10.8,32.1,225,122,155.0
02805,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,100.0,43.5,12.5,664.5,144,107,266.0
05000,CLEAR BEER,TANK,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,9.9,,,20.0,38,0,0.0
05002,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,495.3,461.55,168.45,138.15,718,490,321.0
05003,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,24.6,22.8,0.3,58.8,886,532,429.0
05005,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,72.0,50.5,1.0,389.5,1630,896,1211.0
05100,CLEAR BEER,TANK,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,,,0.0,55.0,20,0,321.0
05103,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,41.7,30.0,0.6,76.8,776,477,278.0
05105,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,131.5,90.5,0.0,1273.0,1166,601,1040.0
05202,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.6,0.3,0.0,22.5,5,7,0.0
05203,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,1.2,0.3,0.3,51.6,15,16,88.0
05603,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,50.1,40.5,,,72,30,0.0
06003,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,6.0,3.3,5.4,22.5,15,6,0.0
06005,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,3.5,6.5,0.0,9.0,6,13,0.0
06103,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,2.4,5.1,1.5,40.5,212,142,50.0
06105,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,14.0,8.0,5.5,186.0,310,193,117.0
06202,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,2.55,2.4,0.0,48.6,2,3,3.0
06203,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,3.3,1.2,0.0,6.0,4,10,98.0
06503,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,4.8,2.7,0.3,38.1,851,576,501.0
06505,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,11.5,6.5,1.5,274.5,1512,873,854.0
08202,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,5.4,1.35,0.9,29.55,6,2,0.0
08302,CLEAR BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.0,0.3,0.15,17.55,1,2,0.0
11202,FLAVOURED BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,1.2,0.0,1.35,16.65,10,5,3.0
11203,FLAVOURED BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.0,0.0,1.5,166.8,87,5,0.0
11205,FLAVOURED BEER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.0,,,,0,0,0.0
15002,CIDER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,1.071,1.683,0.0,27.081,3,2,0.0
15003,CIDER,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,2.1,3.0,1.2,60.6,15,2,0.0
20105,SOFT DRINKS,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,5.0,2.5,0.5,117.0,10,7,4.0
20205,SOFT DRINKS,KEG,CZ,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,13.5,7.0,0.0,237.5,34,10,0.0
01002,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,64.95,56.1,3.75,95.6235,138,84,48.0
01003,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,160.2,129.6,3.3,602.7,424,209,172.0
01005,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,202.5,178.5,16.5,817.5,1006,350,343.0
02503,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,3.9,3.3,11.4,24.3,8,4,1.0
02603,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,35.1,35.7,0.6,129.3,110,50,57.0
02605,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,78.0,77.5,8.0,800.0,338,98,116.0
02803,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,13.5,5.1,10.8,32.1,21,10,0.0
04003,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,43.8,32.7,,87.9,98,43,0.0
04005,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,77.5,59.0,0.0,929.5,351,108,98.0
04203,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,42.9,34.2,,81.0,60,31,0.0
04205,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,24.0,13.5,0.0,455.5,44,27,0.0
04303,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,1.5,0.6,,25.2,2,2,0.0
05003,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,24.6,22.8,0.3,58.8,62,22,35.0
05005,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,72.0,50.5,1.0,389.5,204,71,115.0
05103,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,41.7,30.0,0.6,76.8,118,46,48.0
05105,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,131.5,90.5,0.0,1273.0,453,163,131.0
05202,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.6,0.3,0.0,22.5,0,0,0.0
05203,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,1.2,0.3,0.3,51.6,1,1,2.0
06103,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,2.4,5.1,1.5,40.5,10,1,0.0
06105,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,14.0,8.0,5.5,186.0,33,19,26.0
06503,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,4.8,2.7,0.3,38.1,8,3,0.0
06505,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,11.5,6.5,1.5,274.5,28,11,0.0
07005,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,23.0,20.5,,402.0,50,30,0.0
07205,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,3.0,3.5,,230.0,8,7,0.0
07303,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,2.7,0.0,,41.4,1,1,0.0
08302,CLEAR BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.0,0.3,0.15,17.55,0,0,0.0
11202,FLAVOURED BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,1.2,0.0,1.35,16.65,2,6,4.0
11203,FLAVOURED BEER,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.0,0.0,1.5,166.8,22,6,0.0
21005,SOFT DRINKS,KEG,SK,2021,13,4,6.786538461538461,0.6884615384615385,5.938461538461539,True,,,0.0,0.0,1.5,,20,8,5.0
01000,CLEAR BEER,TANK,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,376.14,215.17,0.0,365.0,280,145,1236.0
01002,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,138.3,64.95,9.3,77.7,926,649,724.0
01003,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,424.2,160.2,7.8,415.5,1787,1134,1168.0
01005,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,1005.5,202.5,19.5,715.5,2523,1364,2866.0
02303,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,137.4,115.5,26.4,262.8,122,96,102.0
02305,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,206.5,164.0,19.0,1513.0,208,142,397.0
02503,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,7.8,3.9,12.6,23.1,93,77,58.0
02505,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,208.0,91.5,13.5,843.0,144,105,355.0
02603,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,109.8,35.1,3.3,108.0,425,294,444.0
02605,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,338.0,78.0,105.0,579.5,1076,676,1463.0
02803,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,21.0,13.5,39.0,48.3,202,100,125.0
02805,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,143.5,100.0,2.5,607.5,160,60,171.0
05000,CLEAR BEER,TANK,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,37.98,9.9,0.0,10.0,38,0,129.0
05002,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,718.2,495.3,222.0,113.85,638,483,331.0
05003,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,61.5,24.6,3.0,45.9,776,513,434.0
05005,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,204.0,72.0,2.0,280.0,1681,765,1876.0
05100,CLEAR BEER,TANK,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,19.8,,0.0,50.0,15,0,0.0
05103,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,117.6,41.7,1.5,69.0,645,379,515.0
05105,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,453.0,131.5,3.5,730.0,1082,407,1195.0
05202,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,0.45,0.6,0.3,15.0,3,5,0.0
05203,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,0.9,1.2,3.3,52.5,3,16,77.0
05603,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,72.0,50.1,,,66,30,2.0
06003,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,15.0,6.0,2.1,24.9,9,6,0.0
06005,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,6.0,3.5,3.0,10.5,8,11,0.0
06103,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,9.9,2.4,1.2,31.8,171,116,55.0
06105,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,33.0,14.0,26.5,226.5,236,167,93.0
06202,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,1.8,2.55,0.45,48.45,2,2,0.0
06203,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,3.6,3.3,1.8,9.0,1,11,91.0
06503,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,8.1,4.8,0.9,28.5,774,477,478.0
06505,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,28.5,11.5,77.0,214.5,1390,804,780.0
08202,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,5.7,5.4,0.75,26.1,6,2,0.0
08302,CLEAR BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,0.45,0.0,0.3,13.35,1,2,0.0
11202,FLAVOURED BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,1.5,1.2,2.1,21.45,10,7,0.0
11203,FLAVOURED BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,22.5,0.0,0.6,222.0,53,8,0.0
11205,FLAVOURED BEER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,0.0,0.0,,,0,0,0.0
15002,CIDER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,3.213,1.071,0.612,24.786,0,3,0.0
15003,CIDER,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,15.3,2.1,0.0,74.4,8,2,0.0
20105,SOFT DRINKS,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,10.0,5.0,0.5,160.0,6,7,10.0
20205,SOFT DRINKS,KEG,CZ,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,34.0,13.5,3.0,317.5,28,10,0.0
01002,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,138.3,64.95,9.3,77.7,76,69,76.0
01003,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,424.2,160.2,7.8,415.5,165,248,73.0
01005,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,1005.5,202.5,19.5,715.5,373,361,217.0
02503,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,7.8,3.9,12.6,23.1,3,12,4.0
02600,CLEAR BEER,TANK,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,,,0.0,115.0,0,0,0.0
02603,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,109.8,35.1,3.3,108.0,56,65,94.0
02605,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,338.0,78.0,105.0,579.5,87,137,140.0
02703,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,,,,,0,0,0.0
02803,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,21.0,13.5,39.0,48.3,17,21,0.0
04000,CLEAR BEER,TANK,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,,,,174.6,0,0,0.0
04003,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,97.8,43.8,2.4,108.6,31,47,61.0
04005,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,351.0,77.5,,742.0,78,277,45.0
04203,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,60.0,42.9,1.5,84.9,33,53,41.0
04205,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,44.0,24.0,,396.0,46,42,0.0
04303,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,1.8,1.5,,35.7,2,8,0.0
04603,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,,,,,0,0,0.0
05003,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,61.5,24.6,3.0,45.9,28,29,47.0
05005,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,204.0,72.0,2.0,280.0,74,90,167.0
05103,CLEAR BEER,KEG,SK,2021,14,4,4.784615384615385,0.7626373626373627,5.864835164835164,True,,,117.6,41.7,1.5,69.0,43,50,94.0
